,0,1
1860,cg06630241,2.387e-05
1861,cg06173889,2.386e-05
1862,cg25737323,2.382e-05
1863,cg04436383,2.377e-05
1864,cg05237360,2.373e-05
1865,cg22365276,2.366e-05
1866,cg10851763,2.362e-05
1867,cg21380380,2.351e-05
1868,cg20964024,2.35e-05
1869,cg25588844,2.349e-05
1870,cg16457842,2.348e-05
1871,cg18670236,2.344e-05
1872,cg15506609,2.336e-05
1873,cg07317983,2.335e-05
1874,cg04874286,2.334e-05
1875,cg07212702,2.334e-05
1876,cg14064356,2.334e-05
1877,cg01054402,2.333e-05
1878,cg25574765,2.327e-05
1879,cg18356785,2.326e-05
1880,cg21058822,2.326e-05
1881,cg17943647,2.319e-05
1882,cg24095120,2.318e-05
1883,cg11750962,2.316e-05
1884,cg01855010,2.312e-05
1885,cg20386404,2.306e-05
1886,cg07250128,2.305e-05
1887,cg12186771,2.305e-05
1888,cg08098450,2.299e-05
1889,cg15438314,2.299e-05
1890,cg12606911,2.293e-05
1891,cg03048083,2.288e-05
1892,cg16037981,2.288e-05
1893,cg05904716,2.285e-05
1894,cg10593400,2.28e-05
1895,cg09008705,2.277e-05
1896,cg11631592,2.277e-05
1897,cg09304624,2.269e-05
1898,cg18571045,2.267e-05
1899,cg10955669,2.265e-05
1900,cg24174557,2.263e-05
1901,cg11826008,2.251e-05
1902,cg17460447,2.25e-05
1903,cg25934700,2.248e-05
1904,cg06025456,2.239e-05
1905,cg06665109,2.238e-05
1906,cg17446010,2.238e-05
1907,cg17484733,2.236e-05
1908,cg15341575,2.232e-05
1909,cg23697546,2.23e-05
1910,cg02060584,2.227e-05
1911,cg04391718,2.227e-05
1912,cg10828599,2.221e-05
1913,cg04786207,2.217e-05
1914,cg07164133,2.217e-05
1915,cg06900571,2.216e-05
1916,cg06051311,2.215e-05
1917,cg04159215,2.212e-05
1918,cg01302136,2.21e-05
1919,cg17532753,2.209e-05
1920,cg20827128,2.208e-05
1921,cg26283564,2.203e-05
1922,cg11122009,2.201e-05
1923,cg17905091,2.196e-05
1924,cg05097899,2.193e-05
1925,cg07467482,2.19e-05
1926,cg00699919,2.183e-05
1927,cg17755483,2.183e-05
1928,cg27606396,2.177e-05
1929,cg04908960,2.173e-05
1930,cg26127662,2.173e-05
1931,cg01697719,2.166e-05
1932,cg12180551,2.166e-05
1933,cg21794419,2.166e-05
1934,cg22731271,2.159e-05
1935,cg08436089,2.155e-05
1936,cg05548425,2.153e-05
1937,cg24685006,2.153e-05
1938,cg08431563,2.152e-05
1939,cg14971718,2.15e-05
1940,cg05125809,2.149e-05
1941,cg03556243,2.147e-05
1942,cg09046168,2.142e-05
1943,cg26647771,2.137e-05
1944,cg06998282,2.136e-05
1945,cg05057352,2.135e-05
1946,cg15136129,2.122e-05
1947,cg01797704,2.12e-05
1948,cg26412374,2.111e-05
1949,cg02537838,2.109e-05
1950,cg21325485,2.107e-05
1951,cg16002660,2.105e-05
1952,cg24080793,2.103e-05
1953,cg18348647,2.096e-05
1954,cg09834343,2.095e-05
1955,cg17758048,2.093e-05
1956,cg26328687,2.092e-05
1957,cg00691123,2.091e-05
1958,cg04983349,2.091e-05
1959,cg26476852,2.088e-05
1960,cg13800209,2.085e-05
1961,cg15759721,2.084e-05
1962,cg23248887,2.079e-05
1963,cg18630667,2.071e-05
1964,cg27353361,2.066e-05
1965,cg04136369,2.061e-05
1966,cg23881926,2.058e-05
1967,cg01433610,2.053e-05
1968,cg17943672,2.051e-05
1969,cg21063899,2.05e-05
1970,cg06022561,2.037e-05
1971,cg10929758,2.035e-05
1972,cg15859189,2.032e-05
1973,cg07114009,2.026e-05
1974,cg23564700,2.023e-05
1975,cg09451215,2.022e-05
1976,cg01668352,2.017e-05
1977,cg21437028,2.017e-05
1978,cg12749132,2.014e-05
1979,cg00700039,2.004e-05
1980,cg05716270,2.004e-05
1981,cg23479922,2e-05
1982,cg03730946,1.999e-05
1983,cg26112797,1.999e-05
1984,cg17367884,1.998e-05
1985,cg06788764,1.996e-05
1986,cg08314996,1.993e-05
1987,cg14161821,1.989e-05
1988,cg23049458,1.988e-05
1989,cg26328335,1.987e-05
1990,cg01345354,1.983e-05
1991,cg11793332,1.977e-05
1992,cg08526705,1.975e-05
1993,cg17274742,1.974e-05
1994,cg04448487,1.969e-05
1995,cg08752433,1.959e-05
1996,cg06108383,1.955e-05
1997,cg23256150,1.954e-05
1998,cg06717750,1.952e-05
1999,cg08341278,1.95e-05
2000,cg19116959,1.95e-05
2001,cg19043574,1.949e-05
2002,cg21574271,1.949e-05
2003,cg27363829,1.944e-05
2004,cg24724664,1.943e-05
2005,cg18160302,1.937e-05
2006,cg11809958,1.933e-05
2007,cg21629500,1.933e-05
2008,cg17153727,1.932e-05
2009,cg13598358,1.929e-05
2010,cg27009392,1.921e-05
2011,cg12539796,1.92e-05
2012,cg18773129,1.912e-05
2013,cg25495650,1.908e-05
2014,cg08858272,1.905e-05
2015,cg12123728,1.905e-05
2016,cg21950166,1.903e-05
2017,cg18856581,1.902e-05
2018,cg19235339,1.902e-05
2019,cg00249032,1.898e-05
2020,cg16039869,1.894e-05
2021,cg24171907,1.892e-05
2022,cg06544111,1.888e-05
2023,cg13639016,1.885e-05
2024,cg10357909,1.879e-05
2025,cg13468685,1.878e-05
2026,cg27260684,1.877e-05
2027,cg08402365,1.876e-05
2028,cg10031651,1.875e-05
2029,cg22454313,1.874e-05
2030,cg24650915,1.87e-05
2031,cg14635955,1.867e-05
2032,cg02069524,1.864e-05
2033,cg16034168,1.864e-05
2034,cg14473102,1.862e-05
2035,cg18652285,1.857e-05
2036,cg25885280,1.857e-05
2037,cg00156230,1.855e-05
2038,cg00204802,1.855e-05
2039,cg13033858,1.854e-05
2040,cg21585138,1.854e-05
2041,cg18150247,1.853e-05
2042,cg13411507,1.852e-05
2043,cg19513834,1.852e-05
2044,cg23907051,1.847e-05
2045,cg26940676,1.845e-05
2046,cg25282976,1.835e-05
2047,cg02696067,1.834e-05
2048,cg17738861,1.834e-05
2049,cg22212873,1.833e-05
2050,cg19841369,1.829e-05
2051,cg06353485,1.824e-05
2052,cg21163617,1.823e-05
2053,cg24008238,1.822e-05
2054,cg12651286,1.821e-05
2055,cg19252956,1.821e-05
2056,cg04092803,1.82e-05
2057,cg26864905,1.818e-05
2058,cg17413194,1.813e-05
2059,cg24141382,1.813e-05
2060,cg18843856,1.811e-05
2061,cg13257636,1.806e-05
2062,cg01099825,1.804e-05
2063,cg05659947,1.804e-05
2064,cg11350586,1.804e-05
2065,cg12260798,1.798e-05
2066,cg22879834,1.793e-05
2067,cg05925497,1.789e-05
2068,cg22476027,1.788e-05
2069,cg22793129,1.786e-05
2070,cg06416831,1.785e-05
2071,cg19449565,1.785e-05
2072,cg24403845,1.784e-05
2073,cg24200175,1.782e-05
2074,cg07546654,1.777e-05
2075,cg08146483,1.775e-05
2076,cg14732540,1.775e-05
2077,cg15698171,1.772e-05
2078,cg15346191,1.77e-05
2079,cg06248767,1.769e-05
2080,cg04827551,1.767e-05
2081,cg01855070,1.764e-05
2082,cg08971637,1.764e-05
2083,cg22078451,1.764e-05
2084,cg07303450,1.763e-05
2085,cg09423312,1.762e-05
2086,cg14625175,1.758e-05
2087,cg04279139,1.757e-05
2088,cg18345456,1.754e-05
2089,cg10824259,1.749e-05
2090,cg06188545,1.745e-05
2091,cg07479030,1.744e-05
2092,cg09248054,1.744e-05
2093,cg23901918,1.744e-05
2094,cg22635096,1.743e-05
2095,cg09652652,1.742e-05
2096,cg16329896,1.742e-05
2097,cg04984818,1.739e-05
2098,cg16659284,1.738e-05
2099,cg18688062,1.737e-05
2100,cg25694807,1.737e-05
2101,cg05956452,1.736e-05
2102,cg23921031,1.73e-05
2103,cg04563996,1.729e-05
2104,cg17209188,1.729e-05
2105,cg24724428,1.725e-05
2106,cg27255239,1.725e-05
2107,cg09225457,1.724e-05
2108,cg13668618,1.721e-05
2109,cg16773162,1.72e-05
2110,cg10055593,1.718e-05
2111,cg19207017,1.715e-05
2112,cg17380661,1.714e-05
2113,cg16038120,1.712e-05
2114,cg06234051,1.707e-05
2115,cg02927252,1.702e-05
2116,cg14467654,1.7e-05
2117,cg05005343,1.697e-05
2118,cg17367077,1.69e-05
2119,cg07330114,1.684e-05
2120,cg27508545,1.684e-05
2121,cg25195899,1.683e-05
2122,cg01119452,1.681e-05
2123,cg04415798,1.679e-05
2124,cg18537730,1.679e-05
2125,cg18450254,1.677e-05
2126,cg19717150,1.677e-05
2127,cg00502926,1.676e-05
2128,cg05640992,1.67e-05
2129,cg01793445,1.668e-05
2130,cg09062708,1.665e-05
2131,cg00808305,1.659e-05
2132,cg09630706,1.656e-05
2133,cg00907267,1.653e-05
2134,cg16831085,1.653e-05
2135,cg04290835,1.651e-05
2136,cg07085167,1.649e-05
2137,cg16682257,1.649e-05
2138,cg26426488,1.649e-05
2139,cg18468235,1.647e-05
2140,cg04006718,1.643e-05
2141,cg07534823,1.643e-05
2142,cg07838098,1.624e-05
2143,cg17787876,1.624e-05
2144,cg00306284,1.621e-05
2145,cg06768361,1.621e-05
2146,cg21159370,1.621e-05
2147,cg22897615,1.618e-05
2148,cg10140454,1.617e-05
2149,cg02918054,1.616e-05
2150,cg22383888,1.615e-05
2151,cg18728025,1.612e-05
2152,cg05983315,1.61e-05
2153,cg03954048,1.609e-05
2154,cg03803086,1.607e-05
2155,cg22109530,1.606e-05
2156,cg17976205,1.605e-05
2157,cg12694372,1.603e-05
2158,cg14020595,1.602e-05
2159,cg06744585,1.601e-05
2160,cg07064544,1.601e-05
2161,cg20219457,1.599e-05
2162,cg17226042,1.597e-05
2163,cg26071526,1.595e-05
2164,cg02951514,1.591e-05
2165,cg04481779,1.591e-05
2166,cg05130485,1.589e-05
2167,cg01070161,1.587e-05
2168,cg10535132,1.585e-05
2169,cg09682051,1.584e-05
2170,cg17347253,1.583e-05
2171,cg23428985,1.58e-05
2172,cg03007522,1.579e-05
2173,cg04025049,1.571e-05
2174,cg06719334,1.566e-05
2175,cg13468667,1.566e-05
2176,cg25105745,1.566e-05
2177,cg13591352,1.564e-05
2178,cg06615719,1.56e-05
2179,cg15041658,1.559e-05
2180,cg12913879,1.558e-05
2181,cg07355763,1.556e-05
2182,cg20993403,1.556e-05
2183,cg26245202,1.556e-05
2184,cg26363363,1.556e-05
2185,cg00612751,1.553e-05
2186,cg15857470,1.553e-05
2187,cg08783639,1.547e-05
2188,cg11539674,1.547e-05
2189,cg14691921,1.547e-05
2190,cg21711214,1.547e-05
2191,cg09043518,1.546e-05
2192,cg07721569,1.545e-05
2193,cg26708220,1.542e-05
2194,cg00283857,1.538e-05
2195,cg11526413,1.536e-05
2196,cg19423978,1.534e-05
2197,cg02764346,1.533e-05
2198,cg25339566,1.533e-05
2199,cg20166027,1.531e-05
2200,cg07366188,1.53e-05
2201,cg11743827,1.529e-05
2202,cg14263391,1.528e-05
2203,cg06787912,1.524e-05
2204,cg19841005,1.524e-05
2205,cg26927232,1.524e-05
2206,cg18235100,1.523e-05
2207,cg05755899,1.522e-05
2208,cg18525352,1.519e-05
2209,cg16442712,1.518e-05
2210,cg00073460,1.517e-05
2211,cg06247406,1.517e-05
2212,cg04863005,1.515e-05
2213,cg01723148,1.513e-05
2214,cg20840795,1.513e-05
2215,cg12364786,1.511e-05
2216,cg14399863,1.51e-05
2217,cg15299233,1.51e-05
2218,cg02292949,1.509e-05
2219,cg00931644,1.508e-05
2220,cg15358549,1.505e-05
2221,cg15415945,1.505e-05
2222,cg26407558,1.504e-05
2223,cg11539055,1.503e-05
2224,cg08692676,1.501e-05
2225,cg14020824,1.501e-05
2226,cg06153925,1.495e-05
2227,cg22884714,1.495e-05
2228,cg24951100,1.494e-05
2229,cg17213699,1.492e-05
2230,cg16126286,1.489e-05
2231,cg02501418,1.488e-05
2232,cg14591667,1.487e-05
2233,cg14898623,1.486e-05
2234,cg26788216,1.486e-05
2235,cg24779941,1.483e-05
2236,cg07128416,1.479e-05
2237,cg13522891,1.471e-05
2238,cg15371806,1.469e-05
2239,cg02616418,1.468e-05
2240,cg15035324,1.464e-05
2241,cg00347643,1.461e-05
2242,cg26521139,1.461e-05
2243,cg13029400,1.459e-05
2244,cg12349350,1.458e-05
2245,cg10393811,1.457e-05
2246,cg02192965,1.453e-05
2247,cg24365464,1.453e-05
2248,cg09804503,1.451e-05
2249,cg13237068,1.451e-05
2250,cg12813108,1.45e-05
2251,cg23333920,1.45e-05
2252,cg03239970,1.443e-05
2253,cg17766305,1.44e-05
2254,cg27481555,1.438e-05
2255,cg13541713,1.437e-05
2256,cg21039708,1.435e-05
2257,cg17295878,1.434e-05
2258,cg25953692,1.429e-05
2259,cg07084627,1.424e-05
2260,cg14139051,1.414e-05
2261,cg06282270,1.412e-05
2262,cg21404063,1.412e-05
2263,cg01933073,1.407e-05
2264,cg20539474,1.405e-05
2265,cg23696949,1.405e-05
2266,cg20302133,1.4e-05
2267,cg14416371,1.399e-05
2268,cg24757310,1.399e-05
2269,cg26939946,1.399e-05
2270,cg04628369,1.398e-05
2271,cg19594218,1.396e-05
2272,cg02794358,1.395e-05
2273,cg10307052,1.395e-05
2274,cg07084941,1.391e-05
2275,cg09632271,1.391e-05
2276,cg00465319,1.385e-05
2277,cg05592245,1.385e-05
2278,cg15697852,1.384e-05
2279,cg03464224,1.383e-05
2280,cg06733794,1.382e-05
2281,cg07171609,1.382e-05
2282,cg04858631,1.377e-05
2283,cg03276401,1.375e-05
2284,cg22862480,1.374e-05
2285,cg02837128,1.371e-05
2286,cg14666113,1.369e-05
2287,cg26551026,1.369e-05
2288,cg23698269,1.368e-05
2289,cg15420926,1.365e-05
2290,cg07195011,1.364e-05
2291,cg20345556,1.362e-05
2292,cg00679763,1.357e-05
2293,cg23823660,1.357e-05
2294,cg09787089,1.355e-05
2295,cg17918184,1.351e-05
2296,cg22867729,1.351e-05
2297,cg06430772,1.347e-05
2298,cg23286646,1.346e-05
2299,cg10530767,1.345e-05
2300,cg18842107,1.343e-05
2301,cg02519751,1.34e-05
2302,cg22175624,1.34e-05
2303,cg25352342,1.339e-05
2304,cg09577391,1.337e-05
2305,cg11839815,1.335e-05
2306,cg13016916,1.334e-05
2307,cg05878337,1.328e-05
2308,cg12894883,1.328e-05
2309,cg13702005,1.328e-05
2310,cg19810715,1.328e-05
2311,cg04583813,1.327e-05
2312,cg06082598,1.327e-05
2313,cg04879755,1.326e-05
2314,cg03868944,1.325e-05
2315,cg12427162,1.325e-05
2316,cg06132620,1.323e-05
2317,cg07959956,1.323e-05
2318,cg02470008,1.321e-05
2319,cg12290311,1.321e-05
2320,cg08033551,1.319e-05
2321,cg19256314,1.319e-05
2322,cg01146232,1.317e-05
2323,cg06621027,1.317e-05
2324,cg06173536,1.316e-05
2325,cg09075515,1.312e-05
2326,cg06941009,1.31e-05
2327,cg09127607,1.31e-05
2328,cg12221087,1.31e-05
2329,cg11264539,1.309e-05
2330,cg18301797,1.308e-05
2331,cg16646645,1.307e-05
2332,cg03544320,1.306e-05
2333,cg27417526,1.306e-05
2334,cg11840467,1.304e-05
2335,cg01234420,1.3e-05
2336,cg15595525,1.299e-05
2337,cg18143701,1.293e-05
2338,cg25978218,1.293e-05
2339,cg15435490,1.292e-05
2340,cg17436460,1.288e-05
2341,cg20034617,1.287e-05
2342,cg08477158,1.286e-05
2343,cg22346461,1.284e-05
2344,cg14646244,1.283e-05
2345,cg13546514,1.282e-05
2346,cg18749563,1.279e-05
2347,cg05797623,1.278e-05
2348,cg13982098,1.277e-05
2349,cg03008387,1.276e-05
2350,cg05850884,1.275e-05
2351,cg01578875,1.274e-05
2352,cg25521254,1.269e-05
2353,cg13015534,1.267e-05
2354,cg01371233,1.265e-05
2355,cg10473158,1.265e-05
2356,cg26696260,1.265e-05
2357,cg08075204,1.263e-05
2358,cg26994885,1.263e-05
2359,cg00321478,1.262e-05
2360,cg14689537,1.257e-05
2361,cg13977827,1.256e-05
2362,cg15465439,1.256e-05
2363,cg26460092,1.252e-05
2364,cg23737061,1.246e-05
2365,cg00860321,1.245e-05
2366,cg10099813,1.243e-05
2367,cg13001868,1.243e-05
2368,cg06396724,1.24e-05
2369,cg26393964,1.24e-05
2370,cg10406295,1.238e-05
2371,cg12108912,1.237e-05
2372,cg17977250,1.236e-05
2373,cg18560264,1.235e-05
2374,cg26055747,1.235e-05
2375,cg08779777,1.232e-05
2376,cg23749637,1.232e-05
2377,cg06075311,1.231e-05
2378,cg23924647,1.225e-05
2379,cg07906724,1.222e-05
2380,cg14140554,1.221e-05
2381,cg11770080,1.22e-05
2382,cg11065621,1.215e-05
2383,cg12930727,1.212e-05
2384,cg08651937,1.208e-05
2385,cg01518889,1.203e-05
2386,cg08058213,1.202e-05
2387,cg21678445,1.202e-05
2388,cg18082788,1.199e-05
2389,cg05300248,1.198e-05
2390,cg17293936,1.197e-05
2391,cg00551143,1.195e-05
2392,cg18672939,1.195e-05
2393,cg00793935,1.188e-05
2394,cg07235577,1.188e-05
2395,cg07846061,1.188e-05
2396,cg07302069,1.187e-05
2397,cg11855117,1.187e-05
2398,cg24537836,1.184e-05
2399,cg06232807,1.183e-05
2400,cg09286367,1.176e-05
2401,cg04729004,1.175e-05
2402,cg15028507,1.175e-05
2403,cg26118943,1.174e-05
2404,cg21465176,1.17e-05
2405,cg02246055,1.168e-05
2406,cg02467990,1.168e-05
2407,cg23505823,1.164e-05
2408,cg22336806,1.163e-05
2409,cg01778994,1.157e-05
2410,cg02360367,1.156e-05
2411,cg01286133,1.155e-05
2412,cg23212751,1.155e-05
2413,cg11658874,1.154e-05
2414,cg23056157,1.154e-05
2415,cg07568841,1.149e-05
2416,cg12242373,1.149e-05
2417,cg25404914,1.147e-05
2418,cg06916059,1.146e-05
2419,cg10463299,1.146e-05
2420,cg02281970,1.145e-05
2421,cg03923535,1.144e-05
2422,cg20723436,1.142e-05
2423,cg27164770,1.141e-05
2424,cg14134732,1.14e-05
2425,cg23250795,1.139e-05
2426,cg09646983,1.137e-05
2427,cg19480263,1.137e-05
2428,cg11169848,1.136e-05
2429,cg01577755,1.134e-05
2430,cg12050271,1.13e-05
2431,cg01623261,1.125e-05
2432,cg05940691,1.125e-05
2433,cg14644001,1.124e-05
2434,cg21773297,1.123e-05
2435,cg25938803,1.123e-05
2436,cg05919685,1.122e-05
2437,cg07740599,1.122e-05
2438,cg07097310,1.12e-05
2439,cg03961010,1.119e-05
2440,cg11257728,1.119e-05
2441,cg10265016,1.117e-05
2442,cg00930618,1.113e-05
2443,cg06699216,1.113e-05
2444,cg22796355,1.113e-05
2445,cg24107163,1.112e-05
2446,cg04146573,1.111e-05
2447,cg14191688,1.111e-05
2448,cg21779805,1.11e-05
2449,cg03719555,1.106e-05
2450,cg05458052,1.106e-05
2451,cg14045872,1.106e-05
2452,cg16258657,1.106e-05
2453,cg02945385,1.104e-05
2454,cg03599855,1.1e-05
2455,cg22434923,1.1e-05
2456,cg06330323,1.099e-05
2457,cg07691146,1.099e-05
2458,cg20783697,1.098e-05
2459,cg09675604,1.095e-05
2460,cg26960719,1.093e-05
2461,cg00944421,1.091e-05
2462,cg16423337,1.091e-05
2463,cg14416623,1.089e-05
2464,cg11233000,1.085e-05
2465,cg23851515,1.083e-05
2466,cg22357390,1.082e-05
2467,cg16356622,1.079e-05
2468,cg18145877,1.078e-05
2469,cg23369632,1.078e-05
2470,cg14485744,1.077e-05
2471,cg18312429,1.077e-05
2472,cg26010218,1.076e-05
2473,cg09678939,1.075e-05
2474,cg16591182,1.075e-05
2475,cg17378966,1.075e-05
2476,cg03137177,1.074e-05
2477,cg12389770,1.073e-05
2478,cg26942829,1.072e-05
2479,cg26860604,1.069e-05
2480,cg04592811,1.068e-05
2481,cg05012672,1.068e-05
2482,cg00689340,1.065e-05
2483,cg26389380,1.062e-05
2484,cg16607065,1.059e-05
2485,cg17084751,1.058e-05
2486,cg20912169,1.058e-05
2487,cg19555191,1.057e-05
2488,cg08405119,1.056e-05
2489,cg22108567,1.052e-05
2490,cg23367392,1.05e-05
2491,cg00223767,1.046e-05
2492,cg10857558,1.046e-05
2493,cg10371155,1.041e-05
2494,cg11658060,1.04e-05
2495,cg05057720,1.039e-05
2496,cg08826743,1.039e-05
2497,cg17988310,1.038e-05
2498,cg02584377,1.037e-05
2499,cg25737224,1.036e-05
2500,cg00912772,1.035e-05
2501,cg02837536,1.035e-05
2502,cg25817165,1.033e-05
2503,cg12825070,1.032e-05
2504,cg08239282,1.029e-05
2505,cg17698295,1.027e-05
2506,cg02320862,1.026e-05
2507,cg00943287,1.023e-05
2508,cg00303982,1.021e-05
2509,cg19384289,1.018e-05
2510,cg12492380,1.016e-05
2511,cg11089595,1.015e-05
2512,cg21576525,1.015e-05
2513,cg05423393,1.012e-05
2514,cg21569714,1.012e-05
2515,cg09688127,1.008e-05
2516,cg01030534,1.007e-05
2517,cg19344315,1.006e-05
2518,cg15160746,1.005e-05
2519,cg10828127,1.004e-05
2520,cg18273840,1.004e-05
2521,cg07698804,1.003e-05
2522,cg24496563,1.003e-05
2523,cg05286653,1.001e-05
2524,cg24276395,1e-05
2525,cg15867652,9.99e-06
2526,cg25135333,9.98e-06
2527,cg09115473,9.97e-06
2528,cg23278418,9.97e-06
2529,cg07136998,9.96e-06
2530,cg09375033,9.96e-06
2531,cg01431992,9.92e-06
2532,cg10019467,9.92e-06
2533,cg10454596,9.91e-06
2534,cg01682111,9.9e-06
2535,cg14063008,9.9e-06
2536,cg05139187,9.89e-06
2537,cg06747919,9.86e-06
2538,cg08342194,9.86e-06
2539,cg24704593,9.86e-06
2540,cg05810129,9.85e-06
2541,cg27188703,9.85e-06
2542,cg05978306,9.83e-06
2543,cg09448875,9.83e-06
2544,cg11294513,9.83e-06
2545,cg26710891,9.83e-06
2546,cg17399545,9.81e-06
2547,cg07377422,9.8e-06
2548,cg26053840,9.8e-06
2549,cg17219660,9.79e-06
2550,cg00813378,9.78e-06
2551,cg27083891,9.78e-06
2552,cg05817709,9.76e-06
2553,cg21573345,9.7e-06
2554,cg06665322,9.65e-06
2555,cg06623219,9.63e-06
2556,cg06484274,9.62e-06
2557,cg06236559,9.6e-06
2558,cg11091914,9.6e-06
2559,cg13784312,9.58e-06
2560,cg01020475,9.55e-06
2561,cg08261841,9.55e-06
2562,cg17251713,9.55e-06
2563,cg19418318,9.54e-06
2564,cg11588197,9.53e-06
2565,cg07949597,9.51e-06
2566,cg08219218,9.49e-06
2567,cg18286501,9.48e-06
2568,cg19470379,9.48e-06
2569,cg11303839,9.47e-06
2570,cg06339573,9.44e-06
2571,cg04486382,9.42e-06
2572,cg08467103,9.42e-06
2573,cg17519477,9.41e-06
2574,cg01409343,9.4e-06
2575,cg12742937,9.4e-06
2576,cg14646653,9.4e-06
2577,cg17245223,9.39e-06
2578,cg01551699,9.38e-06
2579,cg08862890,9.38e-06
2580,cg10784511,9.38e-06
2581,cg01879723,9.37e-06
2582,cg07625383,9.36e-06
2583,cg08834902,9.36e-06
2584,cg26110710,9.36e-06
2585,cg01357429,9.34e-06
2586,cg09563216,9.33e-06
2587,cg05630800,9.31e-06
2588,cg11122255,9.3e-06
2589,cg22537280,9.3e-06
2590,cg03191504,9.29e-06
2591,cg02403395,9.28e-06
2592,cg11671363,9.28e-06
2593,cg16269733,9.28e-06
2594,cg18126802,9.28e-06
2595,cg00933411,9.27e-06
2596,cg10009968,9.27e-06
2597,cg12919006,9.25e-06
2598,cg00092551,9.21e-06
2599,cg05335893,9.21e-06
2600,cg21926091,9.16e-06
2601,cg12079322,9.15e-06
2602,cg26268968,9.15e-06
2603,cg01817067,9.12e-06
2604,cg09805403,9.11e-06
2605,cg14527333,9.1e-06
2606,cg25868286,9.08e-06
2607,cg21195256,9.06e-06
2608,cg05244682,9.05e-06
2609,cg02213103,9.04e-06
2610,cg06504162,9.04e-06
2611,cg23979954,9.04e-06
2612,cg16431233,9.02e-06
2613,cg22901840,9.01e-06
2614,cg10732611,9e-06
2615,cg12380772,8.98e-06
2616,cg14757228,8.98e-06
2617,cg26074603,8.98e-06
2618,cg01856529,8.97e-06
2619,cg08435683,8.97e-06
2620,cg01364826,8.96e-06
2621,cg08071719,8.95e-06
2622,cg17852482,8.95e-06
2623,cg17712694,8.94e-06
2624,cg03795574,8.89e-06
2625,cg13181974,8.89e-06
2626,cg08988797,8.88e-06
2627,cg16324409,8.84e-06
2628,cg05981038,8.83e-06
2629,cg06154903,8.83e-06
2630,cg14793844,8.83e-06
2631,cg26032151,8.83e-06
2632,cg27522567,8.83e-06
2633,cg11119767,8.81e-06
2634,cg14481208,8.78e-06
2635,cg26569771,8.76e-06
2636,cg04102620,8.73e-06
2637,cg19246197,8.73e-06
2638,cg21168134,8.73e-06
2639,cg01033642,8.72e-06
2640,cg18512948,8.72e-06
2641,cg15659527,8.71e-06
2642,cg19319588,8.71e-06
2643,cg02707799,8.7e-06
2644,cg14483391,8.69e-06
2645,cg25135018,8.69e-06
2646,cg23807890,8.67e-06
2647,cg07558704,8.66e-06
2648,cg19733736,8.66e-06
2649,cg23186952,8.66e-06
2650,cg23553576,8.66e-06
2651,cg07110405,8.64e-06
2652,cg10397389,8.63e-06
2653,cg26165081,8.63e-06
2654,cg23358740,8.61e-06
2655,cg10075976,8.6e-06
2656,cg03731464,8.59e-06
2657,cg17208060,8.59e-06
2658,cg02268561,8.58e-06
2659,cg11482422,8.58e-06
2660,cg15847996,8.58e-06
2661,cg20272979,8.58e-06
2662,cg12646029,8.57e-06
2663,cg15127250,8.57e-06
2664,cg00468395,8.56e-06
2665,cg10626556,8.56e-06
2666,cg14171824,8.55e-06
2667,cg00015530,8.54e-06
2668,cg22035229,8.52e-06
2669,cg26955540,8.52e-06
2670,cg13297560,8.51e-06
2671,cg22399133,8.5e-06
2672,cg25739875,8.5e-06
2673,cg04221117,8.49e-06
2674,cg05053979,8.49e-06
2675,cg01400040,8.48e-06
2676,cg05382012,8.48e-06
2677,cg16754788,8.48e-06
2678,cg17032989,8.48e-06
2679,cg27252395,8.48e-06
2680,cg23609450,8.47e-06
2681,cg26115667,8.46e-06
2682,cg06511389,8.45e-06
2683,cg08141395,8.43e-06
2684,cg20087093,8.43e-06
2685,cg24315815,8.4e-06
2686,cg06823060,8.39e-06
2687,cg06400745,8.38e-06
2688,cg04206484,8.35e-06
2689,cg08559364,8.35e-06
2690,cg09031823,8.35e-06
2691,cg05145233,8.34e-06
2692,cg02423105,8.33e-06
2693,cg14203426,8.32e-06
2694,cg00215432,8.31e-06
2695,cg00446123,8.31e-06
2696,cg17975443,8.31e-06
2697,cg03891346,8.3e-06
2698,cg14537247,8.3e-06
2699,cg19267551,8.3e-06
2700,cg26090107,8.3e-06
2701,cg26630171,8.29e-06
2702,cg10863922,8.27e-06
2703,cg12017745,8.27e-06
2704,cg18239753,8.25e-06
2705,cg25081106,8.25e-06
2706,cg18061904,8.24e-06
2707,cg25447873,8.24e-06
2708,cg11881202,8.21e-06
2709,cg15092343,8.21e-06
2710,cg16924045,8.21e-06
2711,cg15550100,8.19e-06
2712,cg07786995,8.18e-06
2713,cg27055236,8.18e-06
2714,cg02555579,8.17e-06
2715,cg18536123,8.15e-06
2716,cg13861904,8.14e-06
2717,cg21249659,8.14e-06
2718,cg21393713,8.14e-06
2719,cg23359665,8.14e-06
2720,cg16153042,8.13e-06
2721,cg08633249,8.12e-06
2722,cg15243578,8.12e-06
2723,cg02183564,8.11e-06
2724,cg10592926,8.1e-06
2725,cg25181170,8.09e-06
2726,cg19414711,8.07e-06
2727,cg23983453,8.04e-06
2728,cg24630957,8.02e-06
2729,cg06624731,8.01e-06
2730,cg07093324,8.01e-06
2731,cg06881898,7.97e-06
2732,cg13175778,7.93e-06
2733,cg21871091,7.93e-06
2734,cg26970841,7.93e-06
